Name	Set	ImageFile	Rarity	Release	Info	Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Span	Icons	Staff	Species	Persona	Command	Reports	Text
Karen Farris, Rigorous Leader 2E	second	ST2E-EN04142	C	Necessary_Evil	04-142 C	PERSONNEL	FEDERATION		5	5	5				[E]	(CMD)	Human	Karen Farris			Cadet. While this personnel is facing a dilemma, she is attributes +1 and gains Astrophysics OR Stellar Cartography, Engineer, Leadership, Officer, and Security.
Lenara Kahn, Wormhole Theorist 2E	second	ST2E-EN04143	U	Necessary_Evil	04-143 U	PERSONNEL	FEDERATION		5	6	4				[E]	(STF)	Trill	Lenara Kahn			* Astrophysics OR Stellar Cartography * Engineer * Physics * Science Host. When you play this personnel, you may examine the top four cards of your deck. You may reveal one event and take it into hand. Place the remaining cards on the bottom of your deck in any order.
Riley Shepard, Confident Cadet 2E	second	ST2E-EN04145	C	Necessary_Evil	04-145 C	PERSONNEL	FEDERATION		5	5	6				[E]	(STF)	Human	Riley Shepard			Cadet. While this personnel is facing a dilemma, he is attributes +1 and gains Biology, 2 Navigation, Computer Skill, and Security.
Seth Matthews, Red Squad Cadet 2E	second	ST2E-EN04146	C	Necessary_Evil	04-146 C	PERSONNEL	FEDERATION		5	5	5				[E]	(STF)	Human	Seth Matthews			Cadet. While this personnel is facing a dilemma, he gains Exobiology and Science.
Tamal, Technician 2E	second	ST2E-EN04147	C	Necessary_Evil	04-147 C	PERSONNEL	FEDERATION		6	6	6				[Maq]	(STF)	Human	Tamal			* Anthropology * Engineer * Science While this personnel is attempting a mission, you may discard a [Maq] Leadership personnel from hand to make a personnel present attributes +1 until the end of that mission attempt.
Tim Watters, Valiant Captain 2E	second	ST2E-EN04148	U	Necessary_Evil	04-148 U	PERSONNEL	FEDERATION		5	5	6				[E]	(CMD)	Human	Tim Watters	U		Cadet. Commander: U.S.S. Valiant. While this personnel is facing a dilemma, he is attributes +1 and gains Diplomacy, 2 Leadership, Officer, and Physics.
William T. Riker, First Officer 2E	second	ST2E-EN04149	R	Necessary_Evil	04-149 R	PERSONNEL	FEDERATION		6	6	6				[TNG]	(CMD)	Human	William T. Riker			* Anthropology * Leadership * Navigation * Officer When this personnel is about to be stopped by a dilemma, you may unstop one of your stopped [TNG] personnel present. That personnel joins this mission attempt.
Jadzia Dax, Sworn Ally 2E	second	ST2E-EN04152	R	Necessary_Evil	04-152 R	PERSONNEL	KLINGON		6	7	6					(STF)	Trill	Jadzia Dax			* Anthropology * Diplomacy * Physics * Science Host. While this personnel is present with an Honor Klingon, she is attributes +1 and gains Honor.
Data, Loyal Brother 2E	second	ST2E-EN04158	R	Necessary_Evil	04-158 R	PERSONNEL	NON-ALIGNED		3	9	10					(CMD)	Android	Data			* Astrophysics OR Stellar Cartography * Biology * Engineer * 2 Computer Skill * Treachery At the start of each of your turns, you must discard an event from hand or stop this personnel.
% Reide 2E	second	ST2E-EN04164	C	Necessary_Evil	04-164 C	PERSONNEL	NON-ALIGNED		4	5	6				[Maq]	(STF)	Human				* Diplomacy * Exobiology * Physics Order - Discard two [Maq] cards from hand to place two random cards from an opponent's hand on top of his or her deck. You may do this only once each turn.
Hannah Bates, Biosphere Expert 2E	second	ST2E-EN04160	C	Necessary_Evil	04-160 C	PERSONNEL	NON-ALIGNED		4	7	5						Human	Hannah Bates			* Engineer * Physics * Computer Skill * Science Genetically Enhanced.
Parem, Special Security 2E	second	ST2E-EN04171	U	Necessary_Evil	04-171 U	PERSONNEL	ROMULAN		4	5	7					(STF)	Romulan	Parem			* Astrophysics OR Stellar Cartography * Physics * Security * Treachery While this personnel is facing a dilemma, he is attributes +1 for each other dilemma he has faced this turn.
Sela, Devious Schemer 2E	second	ST2E-EN04173	R	Necessary_Evil	04-173 R	PERSONNEL	ROMULAN		2	6	5					(CMD)	Human/Romulan	Sela		Continuing Committee, Office of the Proconsul	* Tal Shiar * Leadership * Officer * Security * 2 Treachery While an opponent's Security personnel is at this mission, that opponent must discard a card from hand to use that Security.
Tamarith, Reformist 2E	second	ST2E-EN04176	U	Necessary_Evil	04-176 U	PERSONNEL	ROMULAN		6	5	4						Romulan	Tamarith			* Anthropology * Biology * Honor * Medical Dissident. When you complete a [Fed] mission, if this personnel used any of her skills, score 5 points.
U.S.S. Valiant, Red Squad Training Ship 2E	second	ST2E-EN04179	U	Necessary_Evil	04-179 U	SHIP	FEDERATION	Defiant	8	10	10				[E]	(CMD)(CMD)(CMD)(STF)					This ship is attributes +1 for each of your Cadets aboard (limit +4). Tractor Beam
Elim Garak, Plain, Simple Tailor [Al] 2E	second	ST2E-EN00002	P	PC	0P-002 P	PERSONNEL	CARDASSIAN		3	6	6				[DS9]	[STF]	Cardassian				* Diplomacy * Obsidian Order * Computer Skill * Treachery When this personnel is about to be killed by a dilemma, you may discard a personnel from hand to take this personnel into your hand instead.
Neras, Slave Girl [AP] 2E	second_otfban	ST2E-EN0AP12	AP	PC	0AP-012 AP	PERSONNEL	NON-ALIGNED		6	5	5				[Pa]		Orion				* Anthropology When you play this personnel, you may draw two cards.
Persis, Loyal Daughter [Al] 2E	second	ST2E-EN0AP09	AP	PC	0AP-009 AP	PERSONNEL	NON-ALIGNED		6	8	8				[Pa]	[STF]	Human				* Astrophysics OR Stellar Cartography * Engineer * Computer Skill Genetically Enhanced.
Charvanek, Fleet Commander [Al] 2E	second	ST2E-EN0AP07	AP	PC	0AP-007 AP	PERSONNEL	ROMULAN		5	6	5				[Pa]	[CMD]	Romulan				* Archeaology * Diplomacy * Officer * Physics * Science
Shinzon, Reman Leader [Al] 2E	second	ST2E-EN0AP04	AP	PC	0AP-004 AP	PERSONNEL	ROMULAN		1	6	6					[CMD]	Human				* Geology * Leadership * Officer * Security * 2 Treachery
Hoshi Sato, Empress [Al] 2E	second	ST2E-EN0AP08	AP	PC	0AP-008 AP	PERSONNEL	STARFLEET		2	6	5				[Pa] [AU]		Human				* Anthropology * Diplomacy * Officer * Computer Skill * 2 Treachery
T'Pol, Dutiful Commander [Al] 2E	second	ST2E-EN0AP10	AP	PC	0AP-010 AP	PERSONNEL	STARFLEET		3	7	6				[AU] [Pa]		Vulcan				* Engineer * Officer * Science * Security * Treachery
Scimitar, Predator [Al] 2E	second	ST2E-EN01413F	R	PC	01F-413 R	SHIP	ROMULAN		9	11	10					[CMD] [CMD] [CMD] [STF] [STF]	Scimitar Class				Cloaking Device. When you win an engagement involving this ship, the loser discards the top card of his or her deck.
Benjamin Sisko, Shipwright 2E	second	ST2E-EN00006	P	Promo_Cards	P00-006 P	PERSONNEL	BAJORAN		7	6	6				[DS9]	(CMD)	Human	Benjamin Sisko	Baraka		* Anthropology * Astrophysics OR Stellar Cartography * Engineer * Honor * Navigation While this personnel is aboard a [Baj] ship, it is Range +1.
Ro Laren, Maquis Sympathizer* 2E	second	ST2E-EN00001	P	Promo_Cards	P00-001 P	PERSONNEL	BAJORAN		4	6	6				[Maq]	(CMD)	Bajoran	Ro Laren			* Leadership * Navigation * Computer Skill * Security * Treachery When this personnel uses a skill to complete a mission, you may choose an opponent to place two random cards from hand on top of his or her deck.
Dukat, Liberator and Protector* 2E	second	ST2E-EN00003	P	Promo_Cards	P00-003 P	PERSONNEL	CARDASSIAN		2	6	6				[TN]	(CMD)	Cardassian	Dukat		Central Command	* Diplomacy * Leadership * Officer * 2 Treachery Gul. When this personnel uses a skill to complete a mission, each of your opponents discards the top three cards of his or her deck. You may do this only once each turn.
Kudak'Etan, Arrogant First 2E	second	ST2E-EN00009	P	Promo_Cards	P00-009 P	PERSONNEL	DOMINION		5	5	8				[KW]	(CMD)	Jem'Hadar	Kudak'Etan	U		* Astrophysics OR Stellar Cartography * Leadership * Navigation * Officer Alpha. Commander: U.S.S. Defiant. Order - Discard a Vorta from hand to place this personnel and any number of your Jem'Hadar present aboard a ship at the same mission.
Data, Aspirer* 2E	second	ST2E-EN0D014	D	Promo_Cards	D00-014 D	PERSONNEL	FEDERATION		6	10	10				[TNG]	(CMD)	Android	Data			* Astrophysics OR Stellar Cartography * Engineer * Exobiology * Officer * 2 Computer Skill While this personnel is facing a dilemma, he is Integrity +2 and gains Honor.
Jean-Luc Picard, Starship Captain 2E	second	ST2E-EN00011	P	Promo_Cards	P00-011 P	PERSONNEL	FEDERATION		8	6	6				[TNG]	(CMD)	Human	Jean-Luc Picard	U		* Diplomacy * Honor * Law * Leadership * Navigation * Officer Commander: U.S.S. Enterprise-D. Order - This personnel loses Diplomacy, Law, and Navigation and gains Anthropology, Archaeology, and Science until the end of this turn. You may do this only once each turn.
Jean-Luc Picard, Starship Captain* 2E	second	ST2E-EN00004	P	Promo_Cards	P00-004 P	PERSONNEL	FEDERATION		8	6	6				[TNG]	(CMD)	Human	Jean-Luc Picard	U		* Diplomacy * Honor * Law * Leadership * Navigation * Officer Commander: U.S.S. Enterprise-D. Order - This personnel loses Diplomacy, Law, and Navigation and gains Anthropology, Archaeology, and Science until the end of this turn. You may do this only once each turn.
Kathryn Janeway, Clever Captain* 2E	second	ST2E-EN0AP06	AP	Promo_Cards	AP00-006 AP	PERSONNEL	FEDERATION		6	6	5				[Voy][DQ]	(CMD)	Human	Kathryn Janeway			* Diplomacy * Engineer * 2 Leadership * Science
Gowron, Sole Leader of the Empire 2E	second	ST2E-EN00012	P	Promo_Cards	P00-012 P	PERSONNEL	KLINGON		6	5	8					(CMD)	Klingon	Gowron	I		* Honor * Law * 2 Leadership * Security. Commander: I.K.S. Bortas. When your Honor Klingon present is about to be Stopped or killeds] by a dilemma, you may discard a Treachery Klingon from hand to prevent that. You may do this only once each turn.
Sela, Devious Schemer* 2E	second	ST2E-EN00005	P	Promo_Cards	P00-005 P	PERSONNEL	ROMULAN		2	6	5					(CMD)	Human/Romulan	Sela		Continuing Committee, Office of the Proconsul	* Tal Shiar * Leadership * Officer * Security * 2 Treachery While an opponent's Security personnel is at this mission, that opponent must discard a card from hand to use that Security.
Baraka 2E	second	ST2E-EN00015	P	Promo_Cards	P00-015 P	SHIP	BAJORAN	Shabren	3	0	3				[DS9]	(STF)					Order - Lose 5 points to make this ship Range +10 untill the end of this turn. Tractor Beam
Fortune, Raider for Hire 2E	second	ST2E-EN00022	P	Promo_Cards	P00-022 P	SHIP	NON-ALIGNED	Virayllan	8	7	7					(STF)(STF)(STF)					While your Treachery personnel is a board this ship, he or she is attributes +1 for each Artifact card you command (have in play) (limit +3). Tractor Beam
Rovaran 2E	second	ST2E-EN00023	P	Promo_Cards	P00-023 P	SHIP	ROMULAN	D'deridex	7	9	9					(CMD)(STF)(STF)(STF)					Cloaking Device. When you win an ship battle involving this ship, you may examine the loser's hand and choose a card to be removed from the game. Order - Discard a Maneuver card from hand to begin an ship battle involving this ship. Tractor Beam
Helpless 2E	second	ST2E-EN06007	P	Reflections_2	06-007 P	DILEMMA	Planet														Randomly select a personnel. Unless he or she has at least one skill listed in this mission requirements, stop that personnel, then randomly select another personnel to be stopped.
Mr. Tricorder 2E	second	ST2E-EN06008	P	Reflections_2	06-008 P	DILEMMA	Planet														Your opponent chooses a personnel. Unless you choose to place him or her aboard your ship at this mission, randomly select two personnel to be stopped.
Unknown Microorganism 2E	second	ST2E-EN06011	P	Reflections_2	06-011 P	DILEMMA	Planet														Unless you have Biology, Medical, and Science or 2 Security and a non-Hand Weapon equipment, randomly select a personnel to be killed, all of your other personnel are stopped, and this dilemma returns to its owner's dilemma pile.
Shipboard Fire 2E	second	ST2E-EN06009	P	Reflections_2	06-009 P	DILEMMA	Space														Unless there are no damage markers on this ship, all your personnel are stopped.
Eye to Eye 2E	second	ST2E-EN06003	P	Reflections_2	06-003 P	DILEMMA	Space/Planet														Your opponent names a number. Randomly select two personnel. Each of those personnel that has an attribute matching that number is stopped.
Hard Time 2E	second	ST2E-EN06006	P	Reflections_2	06-006 P	DILEMMA	Space/Planet														Place this dilemma in your core (on table). Randomly select a personnel and place him or her on this dilemma. At the start of your next turn, remove this dilemma from the game and return the personnel on it to his or her owner's hand.
Changed History 2E	second	ST2E-EN06017	P	Reflections_2	06-017 P	EVENT															Temporal. Plays in your core (on table). When you win an ship battle involving your [Bg] ship, you may reveal the top card of the loser's deck. If it is a personnel you do not command (have in play), you may place him or her on that ship. (You now command (have in play) that personnel).
Stalling for Time 2E	second	ST2E-EN06029	P	Reflections_2	06-029 P	EVENT															To play this event, you must command (have in play) three [Fed][Maq] personnel. Name a personnel. Each opponent returns each personnel he or she command (have in play)s who has that card title to his or her owner's hand. Destroy this event.
Change of Heart 2E	second	ST2E-EN06033	P	Reflections_2	06-033 P	INTERRUPT															To play this interrupt, you must command (have in play) three [Rom] personnel. When a random selection is made by a dilemma, you may ignore its results and select again. Commander Donatra appealed to Suran for support when she came to realize not only that do the ends not justify the means, but that Shinzon's goals had little to do with hers.
Odo, Curzon Odo 2E	second	ST2E-EN06040	P	Reflections_2	06-040 P	PERSONNEL	BAJORAN		6	6	6				[DS9]	(CMD)	Changeling	Odo			* Anthropology * Diplomacy * 2 Law * Security Host. Shape-shifter. This personnel is Cunning +1 for each Diplomacy personnel in your discard pile (limit +4). This personnel is Strength +1 for each Security personnel in your discard pile (limit +4).
% Requisitions Drone 2E	second	ST2E-EN06043	P	Reflections_2	06-043 P	PERSONNEL	BORG		5	5	5				[Com][DQ]	(STF)	Drone				* Archaeology * Astrophysics OR Stellar Cartography * Physics * Science When you play this personnel, you may examine the top four cards of your deck and take one into hand. Place the remaining cards on the bottom of your deck in any order.
Ixtana'Rax, Honored Elder 2E	second	ST2E-EN06047	P	Reflections_2	06-047 P	PERSONNEL	DOMINION		6	6	8				[KW]	(CMD)	Jem'Hadar	Ixtana'Rax			* Anthropology * Astrophysics OR Stellar Cartography * Honor * Leadership * Navigation * Officer When this personnel uses one of his skills to complete a mission, he is killed.
Kira Nerys, Starfleet Emissary 2E	second	ST2E-EN06050	P	Reflections_2	06-050 P	PERSONNEL	FEDERATION		6	6	6				[DS9]	(CMD)	Bajoran	Kira Nerys			* Leadership * Officer * Security You may play this personnel at Bajor or Cardassia Prime. While this personnel is facing a dilemma, you may discard an event from hand to make a non-Bajoran present attributes +2 until the end of that dilemma.
Worf, Son of Mogh 2E	second	ST2E-EN06055	P	Reflections_2	06-055 P	PERSONNEL	KLINGON		8	5	8					(CMD)	Klingon	Worf			* 2 Honor * Officer * Physics * 2 Security When you play this personnel, each opponent draws a card.
Jean-Luc Picard, Galen 2E	second	ST2E-EN06056	P	Reflections_2	06-056 P	PERSONNEL	NON-ALIGNED		6	6	6					(CMD)	Human	Jean-Luc Picard	Fortune		* Anthropology * Archaeology * Leadership * Science Thief. While an artifact is in your discard pile, each of your Smuggler personnel and Thief personnel is attributes +1.
Vina, Orion Slave Girl 2E	second	ST2E-EN06057	P	Reflections_2	06-057 P	PERSONNEL	NON-ALIGNED		6	4	3				[AU]		Orion	Vina			* Honor Order - This personnel gains any one skill of your choice. She keeps that skill until this order is executed again.
Causal Recursion 2E	second	STVE-EN17002	V	RtS	17-002 V	DILEMMA	Space														Unless you choose to remove five cards in your discard pile from the game or have three missions worth 40 or more points each, place this dilemma in your core. You need an additional 10 points to win the game. When you score points from an event, you may remove this dilemma from the game.
Covert Ambush 2E	second	STVE-EN17003	V	RtS	17-003 V	DILEMMA	Space														Unless you have a personnel with 2 Engineer or a personnel with 2 Computer Skill, place this dilemma in your core. When your personnel is about to be placed in an opponent's brig, this dilemma's owner may remove this dilemma from the game to randomly select an additional personnel present to be placed in that opponent's brig
Echo Papa Attack 2E	second	STVE-EN17004	V	RtS	17-004 V	DILEMMA	Space/Planet														"Your personnel cannot gain skills while facing this dilemma. Unless you have these requirements: [Planet] - Medical, Officer, and Security; or [Space] - Leadership, Navigation, and Computer Skill, randomly select a personnel to be killed and this dilemma returns to its owner's dilemma pile."
Occupational Hazards 2E	second	STVE-EN17009	V	RtS	17-009 V	DILEMMA	Space/Planet														Unless you have 2 Acquisition or 2 Treachery, randomly select a personnel to be killed and this dilemma returns to its owner's dilemma pile.
Coordinated Counterattack 2E	second	STVE-EN17023	V	RtS	17-023 V	EVENT															To play this event, you must command six /OS\/Films\ personnel. Plays in your core. Opponent's personnel cannot gain skills.
Ensnared 2E	second	STVE-EN17027	V	RtS	17-027 V	EVENT									[Once]						Capture. To play this event, you must command six [Car] personnel. Name a personnel and choose an opponent to reveal each copy of that personnel he or she commands. You may discard the top five cards of your deck to choose one of those personnel at a non-headquarters mission and place him or her in your brig. Remove this event from the game.
Explore Extradimentional World 2E	second	STVE-EN17046	V	RtS	17-046 V	MISSION	Planet, Any affiliation may attempt.					40		2	[GQ]						Anthropology, 2 Exobiology, Science, Transporter Skill, and Cunning>32. Your personnel may not attempt this mission if it was attempted by your personnel on your previous turn.
Kira Nerys, Lela 2E	second	STVE-EN17052	V	RtS	17-052 V	PERSONNEL	BAJORAN		6	6	6				(Cmd)[DS9]		Bajoran	Kira Nerys			* Diplomacy * Honor * Law * Leadership * Officer * Security. Host. When you play this personnel, you may take a card from your discard pile into hand.
U.S.S. Bellerophon, Conference Host 2E	second	STVE-EN17085	V	RtS	17-085 V	SHIP	FEDERATION	Intrepid	9	9	8				[DS9]	(Cmd)(Cmd)(Stf)(Stf)					When you play this ship, you may place a [DS9] Diplomacy personnel from your hand aboard this ship.
Assassination Attempt 2E	second	ST2E-EN01007	R	Second_Edition	01-007 R	DILEMMA	Planet														Randomly select two personnel. Each of those personnel who does not have Treachery is killed.
Authenticate Artifacts 2E	second	ST2E-EN01008	C	Second_Edition	01-008 C	DILEMMA	Planet														Unless you have a personnel who has 2 Anthropology or a personnel who has 2 Archaeology, your opponent chooses an Anthropology or Archaeology personnel to be stopped. If your opponent cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Automated Weapons 2E	second	ST2E-EN01009	C	Second_Edition	01-009 C	DILEMMA	Planet														Unless you have 2 Security or a Hand Weapon, randomly select a personnel to be killed, then all your other personnel are stopped and this dilemma returns to its owner's dilemma pile.
Captain's Holiday 2E	second	ST2E-EN01013	C	Second_Edition	01-013 C	DILEMMA	Planet														Unless you have 2 Archaeology or 2 Geology, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Kolaran Raiders 2E	second	ST2E-EN01033	S	Second_Edition	01-033 S	DILEMMA	Planet														Choose a personnel who has Leadership or Security to be stopped. If you cannot, randomly select a personnel to be killed.
Planetary Survey 2E	second	ST2E-EN01044	C	Second_Edition	01-044 C	DILEMMA	Planet														Choose a personnel who has Geology or Computer Skill to be stopped. If you cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Pursuit Just Behind 2E	second	ST2E-EN01046	R	Second_Edition	01-046 R	DILEMMA	Planet														Randomly select a personnel to be killed. If you still have nine personnel remaining, randomly select a second personnel to be killed. If you still have ten personnel remaining, randomly select a third personnel to be killed.
Sympathetic Magic 2E	second	ST2E-EN01051	R	Second_Edition	01-051 R	DILEMMA	Planet														Unless you choose to place this dilemma on your ship at this mission, all your personnel are stopped. Damage - This ship is attributes -2.
Triage 2E	second	ST2E-EN01057	C	Second_Edition	01-057 C	DILEMMA	Planet														Choose a personnel who has Biology or Medical to be stopped. If you cannot, randomly select a personnel to be killed.
Command Decisions 2E	second	ST2E-EN01017	S	Second_Edition	01-017 S	DILEMMA	Space														Choose a personnel who has Leadership or Officer to be stopped. If you cannot, randomly select a personnel to be killed.
Explosive Decompression 2E	second	ST2E-EN01026	R	Second_Edition	01-026 R	DILEMMA	Space														Randomly select a personnel to be killed. If you still have nine personnel remaining, randomly select a second personnel to be killed. If you still have ten personnel remaining, randomly select a third personnel to be killed.
Graviton Ellipse 2E	second	ST2E-EN01028	R	Second_Edition	01-028 R	DILEMMA	Space														Unless you have Astrophysics OR Stellar Cartography, Engineer, and Physics or Shields + unused RANGE this turn>13, all your personnel are stopped and this dilemma is placed on your ship. Damage - This ship is attributes -2.
Invidium Leak 2E	second	ST2E-EN01031	C	Second_Edition	01-031 C	DILEMMA	Space														Unless you have Engineer and 2 Computer Skill or 2 Medical, all your personnel are stopped.
Magnetic Field Disruptions 2E	second	ST2E-EN01036	C	Second_Edition	01-036 C	DILEMMA	Space														Choose a personnel who has Astrophysics OR Stellar Cartography or Navigation to be stopped. If you cannot, randomly select a personnel to be killed.
Nanite Attack 2E	second	ST2E-EN01039	R	Second_Edition	01-039 R	DILEMMA	Space														Unless you have 2 Diplomacy and 2 Engineer or 2 Security and a Hand Weapon, this dilemma is placed on your ship. Damage - At the end of each of your turns, randomly select a personnel aboard this ship to be killed.
Systems Diagnostic 2E	second	ST2E-EN01052	C	Second_Edition	01-052 C	DILEMMA	Space														Choose a personnel who has Engineer or Computer Skill to be stopped. If you cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Wavefront 2E	second	ST2E-EN01060	C	Second_Edition	01-060 C	DILEMMA	Space														Unless you have a personnel who has 2 Astrophysics OR Stellar Cartography or a personnel who has 2 Navigation, your opponent chooses an Astrophysics OR Stellar Cartography or Navigation personnel to be stopped. If your opponent cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Antedean Assassins 2E	second	ST2E-EN01004	C	Second_Edition	01-004 C	DILEMMA	Space/Planet														Unless you have a personnel who has 2 Anthropology or a personnel who has 2 Empathy, your opponent chooses an Anthropology or Empathy personnel to be stopped. If your opponent cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Microbrain 2E	second	ST2E-EN01037	C	Second_Edition	01-037 C	DILEMMA	Space/Planet														Unless you have a personnel who has 2 Exobiology or a personnel who has 2 Geology, your opponent chooses an Exobiology or Geology personnel to be stopped. If your opponent cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Ornaran Threat 2E	second	ST2E-EN01041	C	Second_Edition	01-041 C	DILEMMA	Space/Planet														Randomly select a personnel to be stopped. Unless you have Diplomacy and Medical or 2 Security, that personnel is killed instead, then all your other personnel are stopped and this dilemma returns to its owner's dilemma pile.
Pinned Down 2E	second	ST2E-EN01043	S	Second_Edition	01-043 S	DILEMMA	Space/Planet														Randomly select a personnel to be stopped. If you still have nine personnel remaining, randomly select a second personnel to be stopped. If you still have ten personnel remaining, randomly select a third personnel to be stopped.
Recurring Injury 2E	second	ST2E-EN01048	C	Second_Edition	01-048 C	DILEMMA	Space/Planet														Unless you have a personnel who has 2 Biology or a personnel who has 2 Medical, your opponent chooses a Biology or Medical personnel to be stopped. If your opponent cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Stellar Core Fragment 2E	second	ST2E-EN01050	C	Second_Edition	01-050 C	DILEMMA	Space/Planet														Unless you have a personnel who has 2 Physics or a personnel who has 2 Science, your opponent chooses a Physics or Science personnel to be stopped. If your opponent cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
Temptation 2E	second	ST2E-EN01053	U	Second_Edition	01-053 U	DILEMMA	Space/Planet														Randomly select three personnel. Each of those personnel that does not have Honor or Treachery is stopped.
Tense Negotiations 2E	second	ST2E-EN01054	C	Second_Edition	01-054 C	DILEMMA	Space/Planet														Unless you have a personnel who has 2 Diplomacy or a personnel who has 2 Leadership, your opponent chooses a Diplomacy or Leadership personnel to be stopped. If your opponent cannot, all your personnel are stopped and this dilemma returns to its owner's dilemma pile.
A Chance for Glory 2E	second	ST2E-EN01073	R	Second_Edition	01-073 R	EVENT															Assault. Maneuver. Plays in your core (on table). Order - Destroy this event to begin personnel battle or an ship battle involving your [Kli] personnel. If you win, score 10 points.
Astrophysics OR Stellar Cartography Lab 2E	second	ST2E-EN01075	C	Second_Edition	01-075 C	EVENT															Plays in your core (on table). Order - Discard a card from hand to make your ship with your Astrophysics OR Stellar Cartography personnel aboard RANGE +2 until the end of this turn. You may do this only once each turn.
Awaiting Trial 2E	second	ST2E-EN01076	R	Second_Edition	01-076 R	EVENT															Punishment. To play this event, you must command (have in play) three [Car] personnel. Plays in your core (on table). At the start of each of your turns, if you have a captive, you may draw a card.
BaH! 2E	second	ST2E-EN01078	U	Second_Edition	01-078 U	EVENT															Maneuver. Plays in your core (on table). Order - Destroy this event to begin an ship battle involving your [Kli] ship. That ship is Weapons +1. If you win, score 10 points.
Battle Drills 2E	second	ST2E-EN01080	R	Second_Edition	01-080 R	EVENT															Maneuver. Plays in your core (on table). Order - Destroy this event to begin an ship battle involving your ship with your Gul aboard. That ship is Weapons +2. If you win, randomly kill an opponent's personnel involved.
Blind Spot 2E	second	ST2E-EN01081	C	Second_Edition	01-081 C	EVENT															Pursuit. Plays on your ship. When an opponent's ship moves away from this mission, this ship may follow using its RANGE from your next turn.
Brutal Struggle 2E	second	ST2E-EN01082	U	Second_Edition	01-082 U	EVENT															Assault. Plays in your core (on table). Order - Destroy this event to begin personnel battle involving your Leadership personnel. If you win, randomly kill an opponent's personnel involved.
Cry |Havoc!| 2E	second	ST2E-EN01083	S	Second_Edition	01-083 S	EVENT															Maneuver. Plays in your core (on table). Order - Destroy this event to begin an ship battle involving your Leadership personnel. If you win, randomly kill an opponent's personnel involved.
Diplomatic Overture 2E	second	ST2E-EN01086	C	Second_Edition	01-086 C	EVENT															Plays on a mission, if your [Fed] Diplomacy personnel is at that mission. While a Diplomacy personnel is at this mission, that personnel's owner must discard a card from hand to use his or her skills.
Just Like Old Times 2E	second	ST2E-EN01092	U	Second_Edition	01-092 U	EVENT															Assault. Plays in your core (on table). Order - Destroy this event to begin personnel battle involving your Bajoran Resistance personnel. If you win, score 15 points.
Labor Camp 2E	second	ST2E-EN01093	U	Second_Edition	01-093 U	EVENT															Punishment. Plays on your planet mission. At the start of each of your turns, if your [Car] personnel is on this planet and you have a captive, score 10 points.
Let Honor Guide You 2E	second	ST2E-EN01094	U	Second_Edition	01-094 U	EVENT															Assault. Plays in your core (on table). Order - Destroy this event to begin personnel battle involving your [Kli] Honor personnel. If you win, randomly kill an opponent's personnel involved.
Line of Defense 2E	second	ST2E-EN01095	C	Second_Edition	01-095 C	EVENT															Plays in your core (on table). While your ship is at a mission that has a matching affiliation icon, it is Shields +2.
Nelvana Trap 2E	second	ST2E-EN01096	R	Second_Edition	01-096 R	EVENT															Maneuver. Plays on an opponent's mission. When an opponent moves a ship to this mission, you may destroy this event to take each [Rom] ship from your copies of Engage Cloak, place them at this mission, and begin an ship battle involving them. If you win, randomly kill an opponent's personnel involved.
No Peace in Our Time 2E	second	ST2E-EN01098	R	Second_Edition	01-098 R	EVENT															Maneuver. Plays in your core (on table). Each of your [Kli] Treachery personnel is Cunning +2. Order - Destroy this event to begin an ship battle involving your [Kli] Treachery personnel. If you win, randomly kill an opponent's personnel involved.
Peacemaker or Predator? 2E	second	ST2E-EN01102	C	Second_Edition	01-102 C	EVENT															Examine a number of cards from the top of an opponent's deck equal to the number of [Rom] Leadership personnel you command (have in play). Replace those cards in any order. Destroy this event.
Prejudice and Politics 2E	second	ST2E-EN01106	U	Second_Edition	01-106 U	EVENT															Plays in your core (on table). Order - If your Praetor or Senator is on Romulus, reveal the top card of an opponent's deck. If it is a personnel, that opponent places that card in his or her hand. Otherwise, score 5 points, and that opponent places that card on the bottom of his or her deck. You may do this only once each turn.
Process Identification 2E	second	ST2E-EN01107	U	Second_Edition	01-107 U	EVENT															To play this event, you must command (have in play) three [Car] personnel. Examine the top five cards of your deck. Take one of those cards into hand and place the others on the bottom of your deck in any order. Destroy this event.
Resistance Tactics 2E	second	ST2E-EN01109	R	Second_Edition	01-109 R	EVENT															Plays in your core (on table). When personnel battle or an ship battle involving your [Baj] card begins, you may destroy this event to prevent that personnel battle or ship battle and stop each personnel and ship involved.
Romulan Intelligence Network 2E	second	ST2E-EN01110	U	Second_Edition	01-110 U	EVENT															Plays in your core (on table). At the start of each of your turns, if you have a [Rom] personnel at an opponent's planet mission, you may examine the top two cards of that opponent's deck. Place one of those cards on the bottom of that deck and the other one on top.
